Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
C-47550,Shanae Mesta,F,27,1224.95,1.0,Working,Sales staff,Semi-Urban,33451.24,167.88,N,Y,1.0,712.89,0,Semi-Urban,865,1224.95,1,Semi-Urban,1,53965.53,86071.9
C-28780,Vinnie Eden,M,18,2099.18,1.0,Working,Core staff,Rural,26339.36,131.56,N,Y,2.0,687.15,0,Rural,92,2099.18,4,Rural,1,43094.69,0.0
C-24318,Steve Hagar,M,46,1708.24,1.0,Commercial associate,Core staff,Semi-Urban,61568.11,375.48,N,Y,2.0,791.6,0,Semi-Urban,192,1708.24,1,Semi-Urban,1,84144.12,65727.39
C-31254,Sherie Wetzler,F,65,2068.89,1.0,Pensioner,Laborers,Rural,84742.91,241.4,N,Y,1.0,752.81,0,Rural,66,2068.89,3,Rural,1,122142.97,28758.44
C-42470,Mellissa Renteria,M,30,2648.83,1.0,Working,Laborers,Semi-Urban,91359.75,473.35,N,Y,3.0,760.67,0,Rural,626,2648.83,2,Rural,0,135531.92,116301.73
C-40614,Palma Hepler,M,53,1415.05,1.0,Working,Sales staff,Rural,171348.32,788.73,N,Y,2.0,739.8891493203059,0,Urban,174,1415.05,4,Urban,1,314203.34,0.0
C-30432,Steve Jarnigan,M,18,1749.12,1.0,Working,Sales staff,Semi-Urban,27200.82,128.87,Y,Y,3.0,615.54,0,Semi-Urban,806,1749.12,1,Semi-Urban,1,37389.05,0.0
C-20632,Serafina Ing,F,38,2019.94,1.0,Working,Cleaning staff,Semi-Urban,76988.8,553.03,Y,Y,2.0,758.8,0,Urban,830,2019.94,2,Urban,1,139899.62,59384.94
C-40867,Edna Vanderhoof,F,48,1482.18,1.0,Working,Core staff,Rural,128122.03,407.28,N,N,2.0,610.87,0,Urban,3,1482.18,1,Urban,0,148210.57,0.0
C-44842,Selena Rosenblatt,M,49,1996.85,1.0,Working,Laborers,Rural,68163.78,445.15,N,Y,2.0,833.44,0,Rural,771,1996.85,3,Rural,1,111259.13,78619.3
C-13152,Jonathon Seawood,F,54,2223.085,1.0,Working,Private service staff,Semi-Urban,57831.39,547.65,N,Y,2.0,739.8891493203059,0,Semi-Urban,617,2223.81,4,Semi-Urban,0,72827.35,20594.12
C-14010,Alma Glavin,M,64,2223.085,1.0,Working,Medicine staff,Semi-Urban,115851.6,380.67,N,Y,2.0,797.31,0,Rural,733,2223.81,3,Rural,1,143481.65,20438.6
C-27427,Opal Cranfield,M,35,1985.56,1.0,Commercial associate,Laborers,Semi-Urban,91486.1,518.66,Y,Y,3.0,708.29,0,Semi-Urban,4,1985.56,3,Semi-Urban,1,167519.91,0.0
C-3541,Tyesha Ashford,F,18,1915.97,1.0,Working,Laborers,Rural,92022.28,480.4,Y,N,4.0,850.32,0,Rural,549,1915.97,4,Rural,1,104793.14,94219.42
C-20527,Eilene Armbruster,M,21,1192.56,1.0,Working,Laborers,Semi-Urban,38030.93,309.66,N,Y,1.0,742.6,0,Rural,845,1192.56,3,Rural,1,43440.15,22995.31
C-32756,Angelyn Dickison,M,35,1657.4,1.0,Working,Laborers,Semi-Urban,21884.97,260.67,N,Y,2.0,782.73,0,Rural,388,1657.4,3,Rural,1,24420.23,86222.66
C-43588,Bulah Mcpeak,F,37,1074.11,1.0,Working,Laborers,Rural,105197.66,376.04,N,N,1.0,676.61,0,Urban,28,1074.11,4,Urban,1,189064.09,89966.0
C-1451,Jackson Ortego,M,63,1168.48,1.0,Pensioner,Laborers,Semi-Urban,42463.1,192.26,N,N,1.0,720.78,0,Semi-Urban,392,1168.48,1,Semi-Urban,0,61614.81,27057.98
C-37224,Arletha Crowther,M,18,3390.18,1.0,Working,Managers,Semi-Urban,37254.86,316.72,Y,N,2.0,815.45,0,Rural,603,3390.18,2,Rural,1,55102.42,111783.66
C-42601,Caroline Rickman,F,20,1130.54,1.0,Commercial associate,Secretaries,Semi-Urban,25230.0,120.98,N,Y,1.0,757.32,0,Rural,406,1130.54,2,Rural,0,45188.35,99603.29
C-38134,Kiyoko Kohr,M,28,2403.26,1.0,Working,Security staff,Semi-Urban,100089.77,413.04,N,Y,4.0,853.26,0,Rural,915,2403.26,2,Rural,1,153171.34,145569.53
C-48918,Marylee Prideaux,F,56,3141.17,1.0,Working,Laborers,Semi-Urban,93044.81,655.16,Y,Y,1.0,719.27,0,Rural,810,3141.17,4,Rural,1,131287.05,35266.61
C-16546,Riley Ries,F,64,2252.47,1.0,Pensioner,Laborers,Semi-Urban,194242.12,703.31,N,Y,2.0,610.78,0,Semi-Urban,985,2252.47,3,Semi-Urban,0,290562.04,0.0
C-34931,Markita Tony,F,62,2062.84,1.0,Commercial associate,Core staff,Semi-Urban,31601.43,225.56,Y,N,2.0,614.19,0,Urban,564,2062.84,4,Urban,1,41387.4,0.0
C-40439,Lacey Wynter,F,18,2330.65,1.0,Commercial associate,Managers,Semi-Urban,43803.93,391.7,N,Y,2.0,736.27,0,Urban,399,2330.65,1,Urban,1,73925.71,46672.75
C-44006,Travis Krieger,F,37,1513.61,1.0,Working,Accountants,Semi-Urban,146269.43,439.58,N,Y,3.0,599.46,0,Urban,389,1513.61,2,Urban,0,265776.95,0.0
C-11157,Leeanne Tipping,F,47,2000.17,1.0,State servant,Accountants,Semi-Urban,87636.52,658.14,N,Y,4.0,828.45,0,Semi-Urban,419,2000.17,2,Semi-Urban,1,146171.28,15431.46
C-28609,Alyson Ellenwood,M,52,2166.16,1.0,Commercial associate,Laborers,Semi-Urban,41083.48,204.64,N,Y,2.0,648.74,0,Semi-Urban,329,2166.16,2,Semi-Urban,1,64231.86,0.0
C-34952,Clayton Minear,M,50,2256.6,1.0,State servant,Managers,Semi-Urban,145377.16,527.1,Y,N,2.0,676.03,0,Rural,673,2256.6,2,Rural,1,234030.55,-999.0
C-27838,Illa Jolliff,F,51,2545.02,1.0,Working,Drivers,Rural,58009.9,488.25,Y,Y,2.253141046651371,732.81,0,Urban,815,2545.02,3,Urban,1,85294.15,29898.69
C-13366,Tandra Hudnall,F,26,2223.085,1.0,Working,Managers,Rural,74231.18,382.44,N,N,1.0,777.48,0,Semi-Urban,709,2223.81,1,Semi-Urban,1,138725.39,0.0
C-20233,Lien Scotti,M,18,2320.4,1.0,Working,Core staff,Rural,98911.52,515.96,N,Y,4.0,831.81,0,Urban,474,2320.4,3,Urban,1,161073.95,168283.77
C-40027,Ranee Matta,F,58,2285.5,1.0,Commercial associate,Laborers,Semi-Urban,165254.77,402.21,Y,N,2.0,798.72,0,Rural,435,2285.5,2,Rural,1,262408.95,88492.71
C-11056,Brian Donato,F,55,2033.74,1.0,Working,Laborers,Semi-Urban,112313.28,368.33,N,Y,3.0,621.42,0,Semi-Urban,459,2223.81,1,Semi-Urban,1,167522.12,0.0
C-38640,Jong Wideman,M,43,845.44,1.0,Working,Core staff,Semi-Urban,27251.47,135.07,N,Y,2.0,682.54,0,Semi-Urban,19,845.44,3,Semi-Urban,1,39793.4,116719.15
C-15309,Damaris Fulop,F,62,1386.49,1.0,Pensioner,Laborers,Semi-Urban,52698.67,174.6,N,Y,2.0,656.84,0,Urban,714,1386.49,3,Urban,1,96575.64,59391.44
C-43241,Milagros Dorner,M,43,2210.82,1.0,Working,Cooking staff,Semi-Urban,69793.25,577.89,N,N,3.0,746.1,0,Semi-Urban,79,2210.82,2,Semi-Urban,0,128469.72,19860.94
C-48352,Jocelyn Vidrio,F,51,2040.83,1.0,Working,Cleaning staff,Urban,104688.24,430.29,N,Y,1.0,618.13,0,Semi-Urban,955,2040.83,4,Semi-Urban,1,198718.83,0.0
C-35050,Caleb Range,M,18,1111.53,1.0,Working,Sales staff,Semi-Urban,32850.45,341.8,N,N,3.0,711.95,0,Rural,196,1111.53,2,Rural,1,58446.15,43356.02
C-35105,Nathalie Rayo,F,22,1059.62,1.0,Working,Laborers,Rural,38654.26,242.04,N,N,4.0,660.94,0,Urban,609,1059.62,1,Urban,1,69423.35,6048.46
C-33731,Emmy Eisele,F,35,727.18,1.0,Working,Medicine staff,Rural,59574.64,229.18,N,N,3.0,825.65,0,Rural,959,727.18,1,Rural,1,98424.34,32437.45
C-12350,Nakita Devaney,M,36,3323.17,1.0,Commercial associate,Laborers,Rural,149044.88,509.01,N,Y,2.0,815.84,0,Rural,9,3323.17,4,Rural,1,-999.0,93863.27
C-25247,Paul Paolucci,F,18,3275.09,1.0,Commercial associate,Core staff,Semi-Urban,95424.74,366.69,N,N,2.0,737.59,0,Urban,665,3275.09,2,Urban,1,142748.62,0.0
C-44701,Alyson Moats,M,47,2807.74,1.0,Working,Laborers,Semi-Urban,161743.92,608.94,Y,Y,3.0,631.54,0,Semi-Urban,973,2807.74,4,Semi-Urban,0,291010.55,0.0
C-30172,Elden Lilienthal,F,30,1910.36,1.0,State servant,Drivers,Semi-Urban,40108.96,297.67,Y,Y,2.0,699.77,0,Urban,463,1910.36,1,Urban,1,61932.07,76111.05
C-41236,Mechelle Dupler,M,45,1677.04,1.0,Working,Laborers,Rural,40539.25,411.97,Y,Y,1.0,753.48,0,Rural,689,1677.04,3,Rural,0,62770.34,0.0
C-33044,Krystina Hartson,F,63,2683.92,1.0,Commercial associate,Drivers,Semi-Urban,54256.33,409.39,Y,Y,2.0,641.7,0,Rural,643,2683.92,4,Rural,1,76863.41,0.0
C-30811,Lorine Larose,F,49,2037.72,1.0,Working,Laborers,Semi-Urban,62392.28,412.81,N,Y,2.0,730.91,0,Rural,688,2037.72,1,Rural,1,116660.49,0.0
C-4488,Blossom Pasko,F,53,1821.38,1.0,Commercial associate,Laborers,Semi-Urban,84570.4,578.31,Y,Y,2.253141046651371,674.32,0,Semi-Urban,105,1821.38,4,Semi-Urban,0,108192.64,14102.32
C-41148,Sherie Edgar,M,27,1375.86,1.0,Working,Laborers,Rural,22044.95,198.21,N,Y,2.0,669.33,0,Rural,126,1375.86,4,Rural,1,26210.41,24790.69
C-45698,Lenita Stephens,M,18,1830.42,1.0,Working,Laborers,Semi-Urban,46680.31,217.44,Y,N,2.0,671.48,0,Rural,229,1830.42,3,Rural,1,70452.47,29439.67
C-27080,Polly Gebo,F,45,1544.96,1.0,Working,Drivers,Semi-Urban,77515.06,403.07,N,N,2.0,825.03,0,Semi-Urban,707,1544.96,3,Semi-Urban,1,134946.43,44664.99
C-13992,Bulah Towry,M,42,3170.18,1.0,Working,Security staff,Semi-Urban,42712.41,286.45,N,Y,2.253141046651371,627.19,0,Rural,762,3170.18,1,Rural,1,67236.87,0.0
C-46681,Angelyn Skillman,M,39,1067.26,1.0,State servant,Laborers,Semi-Urban,54426.9,427.04,N,Y,1.0,656.58,0,Rural,801,1067.26,2,Rural,0,71091.51,0.0
C-8515,Nova Everett,M,30,1328.1,1.0,State servant,Laborers,Semi-Urban,166741.64,461.91,Y,N,2.0,754.95,0,Semi-Urban,191,1328.1,2,Semi-Urban,1,224922.13,48156.39
C-26808,Vera Godin,F,31,1391.87,1.0,Working,Laborers,Semi-Urban,9305.33,63.26,N,Y,2.0,739.8891493203059,0,Rural,538,1391.87,3,Rural,1,16534.37,106106.28
C-35080,Mervin Ligon,F,47,1751.48,1.0,Working,Laborers,Rural,125151.03,680.04,N,N,3.0,740.68,0,Semi-Urban,697,1751.48,1,Semi-Urban,1,165132.01,144546.56
C-10073,Desire Kistner,M,42,1947.86,1.0,State servant,Medicine staff,Semi-Urban,124618.73,395.59,Y,Y,2.0,718.52,0,Semi-Urban,693,1947.86,1,Semi-Urban,1,138558.57,0.0
C-49106,Verlene Brandel,F,48,2426.34,1.0,Working,Core staff,Rural,80849.76,369.65,Y,Y,4.0,842.11,0,Semi-Urban,102,2426.34,4,Semi-Urban,0,126761.59,0.0
C-43924,Nichelle Keltz,M,26,1980.95,1.0,Working,Laborers,Semi-Urban,73356.09,314.03,N,N,1.0,757.73,0,Rural,589,1980.95,1,Rural,1,85907.5,0.0
C-44697,Karrie Eriksen,M,27,3472.21,1.0,Working,Laborers,Semi-Urban,108969.5,485.7,Y,Y,3.0,689.06,0,Semi-Urban,80,3472.21,1,Semi-Urban,0,144388.07,35181.79
C-40376,Alpha Richart,F,44,1603.07,1.0,Working,Cooking staff,Semi-Urban,44545.04,322.82,N,Y,2.0,727.12,0,Semi-Urban,778,1603.07,1,Semi-Urban,1,57774.83,24958.02
C-15323,Genie Sorrels,F,31,1015.64,1.0,Working,Cooking staff,Semi-Urban,132869.75,434.66,N,N,3.0,739.8891493203059,0,Urban,475,1015.64,2,Urban,1,225439.75,166365.92
C-35653,Luvenia Talley,M,65,865.82,1.0,Pensioner,Laborers,Semi-Urban,46688.77,267.08,Y,N,2.0,654.19,0,Urban,663,865.82,1,Urban,0,51643.28,0.0
C-49681,Alva Bethel,M,54,1676.47,1.0,Working,Accountants,Semi-Urban,104185.89,547.5,Y,Y,3.0,781.4,0,Rural,70,1676.47,4,Rural,0,145676.97,55423.14
C-8001,Adrianna Ver,M,46,2223.085,1.0,Commercial associate,Sales staff,Semi-Urban,20146.17,242.71,N,Y,3.0,683.15,0,Urban,566,2223.81,4,Urban,1,26873.53,21247.06
C-5812,Mickey Lecompte,M,22,2672.2,1.0,Working,Managers,Rural,35415.27,411.16,N,Y,1.0,845.43,0,Rural,545,2672.2,2,Rural,1,48965.75,59877.67
C-576,Vannesa Police,F,59,1943.61,1.0,Commercial associate,Laborers,Semi-Urban,15927.06,170.92,N,Y,3.0,804.23,0,Rural,733,1943.61,3,Rural,1,27957.11,142690.0
C-4307,Alan Sevilla,F,63,2223.085,1.0,Pensioner,Laborers,Semi-Urban,55831.24,215.32,N,Y,1.0,648.99,0,Semi-Urban,890,2223.81,2,Semi-Urban,0,65042.86,0.0
C-2763,Vaughn Egli,M,49,1372.38,1.0,Working,Waiters/barmen staff,Semi-Urban,31355.87,227.01,Y,Y,1.0,747.78,0,Semi-Urban,520,1372.38,2,Semi-Urban,1,47454.03,9881.1
C-41452,Joseph Rames,F,37,2138.79,1.0,State servant,Drivers,Semi-Urban,121868.72,357.75,N,N,4.0,711.61,0,Urban,918,2138.79,1,Urban,0,201706.41,65134.7
C-43841,Geraldine Vita,F,21,2440.35,1.0,Commercial associate,Core staff,Urban,75287.49,766.07,Y,Y,2.0,695.24,0,Rural,30,2440.35,4,Rural,0,114654.71,13073.99
C-2414,Evelyne Riles,F,28,3180.55,1.0,Commercial associate,Accountants,Semi-Urban,60195.49,590.59,N,N,2.0,651.41,0,Urban,353,3180.55,4,Urban,1,113453.76,52769.35
C-7634,Setsuko Swope,F,28,2223.085,1.0,Working,High skill tech staff,Semi-Urban,177466.22,375.17,N,Y,2.0,771.17,0,Urban,494,2223.81,2,Urban,1,214236.02,23564.44
C-17385,Julius Brasfield,M,30,2080.07,1.0,Working,Laborers,Semi-Urban,77892.95,384.18,Y,N,1.0,736.68,0,Rural,477,2080.07,2,Rural,1,140246.89,100451.4
C-8724,Keli Joshi,F,32,2223.085,1.0,Working,Medicine staff,Semi-Urban,132632.85,415.55,N,Y,1.0,722.57,0,Semi-Urban,795,2223.81,4,Semi-Urban,1,197230.3,14432.02
C-48206,Nikki Clendenin,F,61,2559.46,1.0,Commercial associate,Sales staff,Semi-Urban,134209.21,608.98,Y,Y,3.0,809.25,0,Rural,400,2559.46,1,Rural,1,162985.25,147751.1
C-21105,Hilde Mazzoni,M,27,2539.67,1.0,Commercial associate,Laborers,Rural,54125.83,354.4,Y,Y,3.0,641.75,0,Semi-Urban,630,2539.67,2,Semi-Urban,1,69163.2,0.0
C-10630,Loura Reitzel,F,33,2709.0,1.0,Working,Managers,Semi-Urban,38396.95,197.48,Y,Y,3.0,610.63,0,Semi-Urban,432,2223.81,2,Semi-Urban,1,44963.83,0.0
C-44650,Rebecka Farias,M,64,1727.31,1.0,Working,Laborers,Semi-Urban,26740.41,202.33,N,N,1.0,750.34,0,Urban,731,1727.31,1,Urban,1,37764.22,116656.49
C-47437,Mervin Simmers,F,49,2073.28,1.0,Working,Laborers,Rural,60115.45,358.32,N,Y,2.0,827.33,0,Rural,509,2073.28,2,Rural,0,108226.55,29377.63
C-40367,Rebecka Lanford,M,35,1791.17,1.0,Working,Sales staff,Semi-Urban,73897.52,748.79,N,Y,3.0,672.62,0,Rural,719,1791.17,4,Rural,1,92010.64,55342.24
C-20711,Krystin Bruneau,M,60,2223.085,1.0,Working,Laborers,Semi-Urban,32687.78,325.11,N,Y,2.0,629.02,0,Urban,413,2223.81,2,Urban,1,55742.4,0.0
C-26085,Riley Ormsby,M,61,2370.08,1.0,Pensioner,Laborers,Semi-Urban,74847.09,382.59,N,Y,2.0,751.36,0,Urban,931,2370.08,2,Urban,0,113467.04,54511.88
C-12896,Leslie Chastain,M,61,2223.085,1.0,Commercial associate,Cleaning staff,Semi-Urban,55639.41,456.41,N,Y,1.0,810.5,0,Rural,165,2223.81,3,Rural,1,85080.24,56835.11
C-45215,Luisa Pesqueira,M,38,1394.94,1.0,Working,Medicine staff,Semi-Urban,25001.86,124.67,N,Y,1.0,739.8891493203059,0,Rural,422,1394.94,2,Rural,1,38553.17,66396.58
C-37304,Kathey Chauncey,F,43,1056.6,1.0,Working,Laborers,Semi-Urban,14115.86,97.21,Y,N,3.0,769.07,0,Semi-Urban,84,1056.6,1,Semi-Urban,1,24571.33,81111.7
C-32654,Nichelle Laughridge,M,54,1324.11,1.0,Working,Core staff,Semi-Urban,93049.57,304.3,Y,Y,1.0,620.15,0,Semi-Urban,396,1324.11,2,Semi-Urban,1,171337.93,0.0
C-8587,Nannie Hooser,F,18,2223.085,1.0,Commercial associate,Medicine staff,Semi-Urban,15543.09,205.12,Y,N,2.0,678.55,0,Urban,99,2223.81,1,Urban,1,22509.04,34630.9
C-5838,Annelle Bayne,F,41,1464.33,1.0,Working,Sales staff,Semi-Urban,116566.19,557.13,Y,Y,2.0,788.82,0,Urban,633,1464.33,4,Urban,1,165840.51,81890.29
C-40944,Alysa Austria,M,54,929.22,1.0,Working,Private service staff,Semi-Urban,18677.13,184.83,N,Y,2.0,628.68,0,Rural,481,929.22,2,Rural,1,21913.74,0.0
C-39790,Antonietta Noonkester,F,62,2343.87,1.0,Working,Cooking staff,Semi-Urban,81183.62,498.1,Y,N,3.0,845.72,0,Semi-Urban,137,2343.87,1,Semi-Urban,1,148729.06,112272.69
C-17692,Margrett Harty,M,61,2223.085,1.0,Pensioner,Laborers,Semi-Urban,41339.21,122.77,N,N,2.0,778.22,0,Urban,583,2223.81,1,Urban,1,77819.76,21617.94
C-14990,Glenda Mcpeak,F,44,2223.085,1.0,Commercial associate,Laborers,Semi-Urban,33663.49,257.28,N,Y,2.0,611.23,0,Urban,35,2223.81,3,Urban,1,59666.94,0.0
C-19142,Grace Beaulieu,M,32,2223.085,1.0,Working,Sales staff,Rural,101825.79,340.04,N,Y,3.0,622.33,0,Rural,635,2223.81,2,Rural,1,134330.96,0.0
C-2024,Ladawn Zayac,M,46,2098.76,1.0,Commercial associate,Drivers,Semi-Urban,154540.62,474.15,Y,N,3.0,856.01,0,Urban,993,2098.76,1,Urban,1,249727.91,64323.49
C-20063,Antonio Hipps,M,20,1030.33,1.0,Working,High skill tech staff,Semi-Urban,22203.11,106.59,Y,Y,2.253141046651371,761.25,0,Urban,747,1030.33,2,Urban,1,34135.84,84954.34
C-24192,Kristeen Strobel,F,62,3348.19,1.0,State servant,Managers,Urban,110039.37,476.6,Y,Y,1.0,715.41,0,Urban,149,3348.19,2,Urban,1,165013.0,25270.56
C-8059,Arletha Leitner,M,46,2311.01,1.0,Working,Laborers,Semi-Urban,162870.95,616.53,Y,Y,2.0,719.61,0,Rural,157,2311.01,2,Rural,1,201778.83,58781.51
C-28726,Riley Seth,F,29,2223.085,1.0,Commercial associate,Drivers,Semi-Urban,39170.17,208.01,Y,Y,1.0,739.8891493203059,0,Rural,430,2223.81,4,Rural,1,60969.87,0.0
C-32338,Maudie Johnston,M,52,2506.59,1.0,Commercial associate,Laborers,Urban,85141.9,358.94,N,Y,2.0,745.97,0,Urban,724,2506.59,3,Urban,1,102625.82,98859.01
C-13432,Yukiko Troester,M,28,2524.86,1.0,Working,Laborers,Semi-Urban,72682.5,493.68,Y,Y,4.0,824.88,0,Rural,684,2524.86,4,Rural,1,125222.78,64368.97
C-25163,Narcisa Goolsby,F,18,2223.085,1.0,Commercial associate,Laborers,Semi-Urban,81193.02,425.61,N,Y,2.0,818.12,0,Urban,109,2223.81,4,Urban,1,138563.0,50284.69
C-42134,Delcie Jiggetts,M,65,3404.11,1.0,Pensioner,Laborers,Semi-Urban,178893.16,693.82,N,Y,2.0,739.8891493203059,0,Rural,688,3404.11,1,Rural,1,231357.55,51573.28
C-22391,Nichelle Albertini,M,18,992.78,1.0,Working,Security staff,Semi-Urban,94852.25,285.41,N,Y,2.253141046651371,632.88,0,Semi-Urban,285,992.78,2,Semi-Urban,1,172900.85,0.0
C-12726,Steve Ficklin,M,42,3278.28,1.0,Commercial associate,Laborers,Urban,115873.86,450.88,N,N,2.0,739.8891493203059,0,Semi-Urban,787,3278.28,2,Semi-Urban,1,178456.3,103529.9
C-16028,Gerard Rodas,F,64,2792.14,1.0,State servant,Drivers,Rural,34399.78,419.26,N,N,3.0,582.3,0,Semi-Urban,80,2792.14,1,Semi-Urban,1,50491.51,0.0
C-23086,Lorie Berger,F,48,1452.73,1.0,Commercial associate,Core staff,Semi-Urban,53278.31,332.58,N,N,2.0,696.86,0,Rural,810,1452.73,4,Rural,1,66232.39,26333.24
C-25490,Hai Diller,F,35,2455.16,1.0,Working,Managers,Semi-Urban,16985.91,185.16,Y,Y,2.0,652.11,0,Semi-Urban,365,2455.16,3,Semi-Urban,1,21922.63,0.0
C-23952,Sidney Minton,M,59,2885.39,1.0,State servant,Laborers,Semi-Urban,160389.56,525.63,Y,Y,4.0,723.68,0,Semi-Urban,90,2885.39,4,Semi-Urban,1,275176.64,24668.7
C-35729,Elke Funk,M,24,2298.24,1.0,Commercial associate,Laborers,Semi-Urban,28823.92,142.69,N,N,2.0,720.06,0,Rural,569,2298.24,3,Rural,1,47714.74,140861.64
C-371,Leeanna Arent,F,50,2223.085,1.0,Working,Sales staff,Urban,25406.59,133.15,N,Y,2.0,824.06,0,Semi-Urban,11,2223.81,3,Semi-Urban,1,37311.0,74904.64
C-13749,Emanuel Bulfer,F,61,1241.45,1.0,Commercial associate,Laborers,Semi-Urban,52103.98,184.13,N,N,2.253141046651371,685.76,0,Rural,938,1241.45,2,Rural,1,63290.96,0.0
C-5484,Emanuel Beckmann,M,28,3784.75,1.0,Working,Laborers,Semi-Urban,85764.65,317.24,Y,Y,2.0,599.52,0,Rural,158,3784.75,4,Rural,1,128886.16,0.0
C-7171,Gilda Burger,M,34,2861.71,1.0,Working,Sales staff,Semi-Urban,38877.79,381.26,N,Y,1.0,738.53,0,Semi-Urban,334,2223.81,1,Semi-Urban,1,60859.42,46675.58
C-26263,Benton Capote,M,33,3442.88,1.0,Working,Managers,Semi-Urban,76543.8,380.58,Y,Y,2.0,746.39,0,Urban,200,3442.88,1,Urban,1,133385.68,11436.62
C-26064,Patrick Fee,F,39,2416.63,1.0,Working,Laborers,Semi-Urban,33663.59,154.47,N,N,2.0,645.22,0,Urban,77,2416.63,3,Urban,1,63005.04,0.0
C-39939,Meaghan Amy,F,34,2328.47,1.0,Working,Accountants,Semi-Urban,13595.84,121.48,N,N,2.0,666.6,0,Semi-Urban,246,2328.47,3,Semi-Urban,1,16677.79,0.0
C-36566,Solomon Galgano,F,45,1669.98,1.0,State servant,Sales staff,Semi-Urban,77633.33,520.4,Y,N,1.0,809.27,0,Rural,388,1669.98,3,Rural,1,117593.28,127688.55
C-46432,Brian Batdorf,F,18,2541.04,1.0,Working,Laborers,Semi-Urban,152016.6,495.69,N,Y,2.0,660.93,0,Semi-Urban,604,2541.04,1,Semi-Urban,1,203209.2,19537.68
C-21217,Annelle Schuetz,F,21,2431.34,1.0,Working,Sales staff,Semi-Urban,41550.61,259.83,Y,Y,3.0,656.28,0,Rural,588,2431.34,1,Rural,1,49855.05,29001.67
C-22211,Risa Halliwell,M,35,2330.54,1.0,Working,Managers,Semi-Urban,62993.55,371.82,N,Y,4.0,703.09,0,Rural,504,2330.54,1,Rural,1,74422.36,-999.0
C-14298,Lorette Fifield,F,52,2223.085,1.0,Working,Sales staff,Urban,103545.16,368.05,N,N,2.0,721.47,0,Rural,157,2223.81,2,Rural,1,114027.01,29059.85
C-17554,Yang Galgano,F,18,2116.17,1.0,Working,Sales staff,Rural,152090.79,742.25,N,Y,2.0,665.99,0,Urban,404,2116.17,2,Urban,1,276975.58,22804.51
C-14715,Glenda Nicks,F,18,1653.73,1.0,Working,High skill tech staff,Semi-Urban,13540.36,85.93,N,N,4.0,674.61,0,Urban,805,1653.73,1,Urban,1,25211.07,-999.0
C-3527,Jena Andrews,F,53,1534.28,1.0,Commercial associate,Laborers,Semi-Urban,106057.25,561.72,Y,Y,3.0,739.8891493203059,0,Semi-Urban,788,1534.28,2,Semi-Urban,0,189494.42,0.0
C-29133,Sol Coffelt,F,35,2223.085,1.0,Working,Laborers,Rural,147899.86,770.35,N,Y,2.0,708.55,0,Urban,54,2223.81,4,Urban,1,167116.49,60612.56
C-1420,Samantha Kyser,M,37,1845.39,1.0,Working,Laborers,Semi-Urban,37618.91,434.86,N,N,4.0,855.16,0,Rural,743,1845.39,2,Rural,1,47638.01,61068.74
C-45395,Shawanda Summerfield,M,29,2216.09,1.0,Working,Laborers,Rural,22902.67,253.79,N,N,2.0,730.93,0,Urban,252,2216.09,1,Urban,0,31994.74,26686.86
C-17150,Idalia Bulfer,M,27,2223.085,1.0,Working,Managers,Semi-Urban,201230.92,531.94,Y,N,2.0,811.33,0,Urban,856,2223.81,2,Urban,1,295180.99,93137.86
C-44640,Jennell Thiele,F,49,990.6,1.0,Working,Laborers,Semi-Urban,26957.24,136.12,N,Y,3.0,663.98,0,Rural,195,990.6,1,Rural,0,51150.98,6206.83
C-28659,Christiana Gargano,M,31,2223.085,1.0,Commercial associate,Sales staff,Semi-Urban,107006.63,568.48,Y,Y,3.0,671.56,0,Semi-Urban,630,2223.81,2,Semi-Urban,1,124133.29,63092.98
C-20640,Mana Addington,F,26,1571.57,1.0,Working,Low-skill Laborers,Semi-Urban,65593.18,364.72,N,N,2.0,682.28,0,Semi-Urban,80,1571.57,1,Semi-Urban,1,91412.15,0.0
C-32541,Danny Rojo,F,30,2432.11,1.0,Working,High skill tech staff,Semi-Urban,66679.4,413.51,N,Y,1.0,758.3,0,Urban,675,2432.11,2,Urban,1,98535.2,22766.88
C-133,Margareta Mullenax,M,24,2738.25,1.0,Commercial associate,Sales staff,Semi-Urban,98400.19,423.41,Y,N,4.0,797.99,0,Rural,913,2738.25,4,Rural,1,185006.86,42942.81
C-13640,Kyung Hibbler,M,63,1018.62,1.0,Working,Secretaries,Rural,119477.51,518.67,N,N,2.0,740.49,0,Urban,879,2223.81,1,Urban,0,167939.64,159502.27
C-41344,Odessa Spicher,F,19,2437.86,1.0,Working,Laborers,Semi-Urban,102816.71,327.84,N,Y,3.0,752.72,0,Urban,375,2437.86,4,Urban,1,161310.44,35377.59
C-2294,Teri Laughridge,F,23,2965.41,1.0,Commercial associate,Laborers,Semi-Urban,27910.97,152.24,Y,Y,3.0,806.25,0,Rural,814,2965.41,2,Rural,1,49402.2,18908.58
C-17233,Fatima Eisenman,M,40,3244.23,1.0,Working,Drivers,Semi-Urban,41430.96,418.09,N,Y,2.0,839.85,0,Urban,815,3244.23,3,Urban,1,-999.0,59576.02
