Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD),Loan_Approved
C-40969,Earlie Dale,F,23,1333.96,Low,Working,Laborers,Semi-Urban,15283.3,76.57,Y,Y,1.0,740.4,0,Inactive,526,1333.96,4,Rural,1,28854.69,9934.14,1
C-39722,Aletha Obey,F,45,2081.03,Low,Commercial associate,High skill tech staff,Semi-Urban,58927.23,334.76,Y,Y,2.0,793.68,0,Inactive,967,2081.03,3,Urban,1,111718.3,47141.78,1
C-31343,Christiana Wierenga,M,58,1701.21,Low,Commercial associate,Accountants,Semi-Urban,106010.36,451.28,Y,Y,3.0,831.61,1,Unpossessed,542,1701.21,4,Rural,1,174248.07,79507.77,1
C-28346,Alyson Bethel,F,50,3628.24,Low,Commercial associate,Sales staff,Urban,21786.6,116.29,Y,Y,2.0,782.99,0,Active,52,3628.24,2,Rural,1,25226.29,15250.62,1
C-16566,Merlyn Judd,M,41,2222.435,Low,Working,Core staff,Rural,44684.09,242.73,Y,Y,1.0,627.71,0,Active,940,2223.25,2,Rural,0,82597.75,0.0,0
C-22431,Shelby Roger,F,59,1495.9,Low,Working,Laborers,Semi-Urban,15940.06,133.13,N,Y,1.0,708.27,1,Unpossessed,377,1495.9,2,Semi-Urban,1,22630.38,10361.04,1
C-48853,Nicki Savarese,M,44,3120.3,Low,Working,Managers,Semi-Urban,35100.15,190.25,Y,Y,4.0,846.28,0,Unpossessed,434,3120.3,3,Rural,0,60962.01,0.0,0
C-7175,Janina Troyer,M,40,2104.15,Low,Commercial associate,Medicine staff,Urban,68016.71,731.06,Y,N,3.0,762.73,0,Unpossessed,980,2104.15,3,Urban,1,88889.95,35209.395000000004,1
C-14210,Keva Kitch,F,44,2222.435,Low,State servant,Medicine staff,Semi-Urban,94300.7,455.21,Y,N,2.0,737.17,0,Unpossessed,848,2223.25,2,Semi-Urban,1,156084.08,66010.49,1
C-40526,Serafina Thiry,F,52,1337.79,Low,Working,Laborers,Semi-Urban,50723.3,374.06,N,Y,3.0,692.37,0,Active,729,1337.79,1,Semi-Urban,1,92324.46,35506.31,1
C-32372,Desire Zayac,F,50,2344.72,Low,Working,Accountants,Semi-Urban,75597.66,307.07,Y,N,3.0,710.49,0,Inactive,493,2344.72,3,Rural,1,127138.44,52918.36,1
C-25951,Elsa Kosinski,M,57,2265.9,Low,Commercial associate,Managers,Rural,61143.43,272.05,N,Y,2.0,822.51,0,Active,320,2265.9,3,Urban,1,109725.37,48914.74,1
C-9783,Noe Bischoff,F,53,2160.56,Low,Working,Laborers,Semi-Urban,72825.61,457.38,N,Y,2.0,704.52,0,Unpossessed,310,2160.56,4,Rural,1,117117.14,47336.65,1
C-48261,Levi Medeiros,F,26,2793.51,Low,Working,Core staff,Urban,26291.58,278.87,N,Y,1.0,768.48,0,Unpossessed,271,2793.51,2,Urban,1,38351.82,0.0,0
C-24751,Karlyn Jimison,M,18,1769.48,Low,Working,Drivers,Semi-Urban,82507.62,311.79,Y,Y,3.0,733.88,0,Inactive,181,1769.48,4,Rural,1,136732.87,57755.33,1
C-18834,Bert Summerfield,F,23,1872.41,Low,Working,Secretaries,Semi-Urban,112633.19,382.69,N,Y,2.0,827.54,0,Active,927,1872.41,4,Rural,1,156618.15,84474.89,1
C-18425,Samantha Schacherer,F,61,1400.73,High,Pensioner,Laborers,Semi-Urban,34787.28,166.8,N,N,2.0,739.82,1,Inactive,282,1400.73,1,Rural,1,55341.1,26090.46,1
C-44801,Granville Belford,M,65,2181.13,High,Pensioner,Laborers,Semi-Urban,145856.37,632.78,N,Y,2.0,730.15,0,Unpossessed,794,2181.13,1,Rural,1,169300.98,0.0,0
C-11211,Alyson Custis,F,28,2178.4,Low,Working,Sales staff,Semi-Urban,98547.23,666.7,N,Y,2.0,656.53,0,Inactive,869,2178.4,2,Urban,1,143593.23,64055.7,1
C-31599,Hilde Canales,M,64,2785.47,Low,Commercial associate,Managers,Semi-Urban,71290.64,321.51,N,Y,1.0,819.11,0,Unpossessed,147,2785.47,2,Rural,1,89406.93,57032.51,1
C-15022,Lesley Mcfarland,M,39,2222.435,Low,Working,Laborers,Semi-Urban,121942.99,410.29,N,Y,2.0,750.74,0,Inactive,501,2223.25,4,Semi-Urban,1,168130.72,97554.39,1
C-28124,Aletha Ruder,M,58,1808.73,Low,Commercial associate,Laborers,Rural,65026.22,301.35,N,Y,3.0,673.3,0,Inactive,118,1808.73,3,Semi-Urban,1,108375.46,42267.04,1
C-9983,Francie Tietjen,M,31,1967.26,Low,Working,Laborers,Urban,110330.44,478.71,N,N,2.0,795.62,1,Inactive,397,1967.26,1,Urban,1,179519.26,82747.83,1
C-9118,Armida Mullenax,F,21,3125.13,Low,Commercial associate,Laborers,Urban,57624.93,300.38,Y,Y,2.0,806.62,0,Inactive,305,3125.13,2,Semi-Urban,1,99367.31,46099.94,1
C-30732,Granville Vanhouten,F,19,1893.4,Low,Working,Laborers,Semi-Urban,94544.24,241.61,Y,N,1.0,823.54,0,Inactive,660,1893.4,4,Semi-Urban,1,138218.53,75635.39,1
C-43552,Emmy Boan,M,39,1938.73,Low,Working,Laborers,Semi-Urban,123198.53,389.0,Y,Y,5.0,764.1,1,Inactive,337,1938.73,3,Semi-Urban,1,163502.25,0.0,0
C-11216,Kera Coryell,M,41,3158.36,Low,Working,Laborers,Semi-Urban,168518.99,705.89,Y,Y,2.0,770.08,0,Inactive,719,3158.36,4,Rural,1,274063.15,117963.29,1
C-5176,Esmeralda Judd,F,52,1262.75,Low,Working,Core staff,Semi-Urban,54198.68,255.86,N,N,2.0,718.22,1,Unpossessed,964,1262.75,3,Rural,1,63116.64,37939.08,1
C-8813,Riley Roger,M,18,2179.88,Low,Commercial associate,Laborers,Semi-Urban,14568.24,159.25,Y,Y,3.0,653.34,0,Active,165,2179.88,3,Rural,1,21571.14,10197.77,1
C-34139,Leslie Nalls,M,53,1396.82,Low,Working,Core staff,Semi-Urban,50598.84,247.2,N,Y,3.0,779.01,0,Inactive,882,1396.82,3,Semi-Urban,1,77380.44,35419.19,1
C-351,Fumiko Hoopes,M,63,2752.43,Low,Working,Laborers,Semi-Urban,40633.91,323.12,N,Y,2.0,750.49,0,Inactive,423,2752.43,3,Urban,1,73121.13,32507.13,1
C-22276,Azucena Terrell,F,57,2025.2,Low,Working,Laborers,Semi-Urban,34767.55,389.13,N,Y,2.0,813.83,0,Inactive,772,2025.2,4,Rural,1,38312.09,27814.04,1
C-17061,Shakira Bruss,M,18,3492.14,Low,Working,Laborers,Semi-Urban,128146.38,550.21,N,N,2.0,661.28,0,Active,228,3492.14,2,Semi-Urban,1,215487.03,89702.47,1
C-29774,Bryce Constable,F,19,1382.13,Low,Working,Laborers,Semi-Urban,35572.6,189.0,N,Y,2.0,779.12,0,Active,317,1382.13,1,Rural,1,43691.09,24900.82,1
C-30463,Mayra Roger,M,27,1305.15,Low,Commercial associate,Laborers,Rural,102688.22,302.27,N,N,2.0,772.5,0,Active,765,1305.15,3,Urban,1,192029.08,82150.58,1
C-2210,Humberto Ramos,M,45,2222.435,Low,Commercial associate,Sales staff,Semi-Urban,49338.43,250.11,N,N,2.0,684.44,0,Unpossessed,707,2223.25,3,Semi-Urban,1,56965.56,32069.98,1
C-24148,Ozell Bittinger,M,65,2222.435,High,Pensioner,Laborers,Semi-Urban,130927.11,405.46,N,Y,1.0,635.56,0,Active,699,2223.25,4,Semi-Urban,1,219792.24,91648.98,1
C-18625,Bethany Dinkins,M,38,2222.435,Low,Commercial associate,Accountants,Urban,55315.04,319.8,Y,Y,2.0,830.18,0,Inactive,526,2223.25,4,Rural,1,77929.32,38720.53,1
C-36727,Marlena Eldredge,F,31,1903.53,Low,Commercial associate,Laborers,Rural,60604.79,253.77,Y,Y,3.0,612.73,0,Active,972,1903.53,3,Rural,1,76419.13,0.0,0
C-41221,Ozella Toledo,M,42,2757.26,Low,Working,Core staff,Urban,121645.95,659.97,Y,Y,3.0,747.6,0,Inactive,103,2757.26,4,Semi-Urban,1,167939.0,79069.87,1
C-9147,Shaina Hoopes,M,36,1209.45,Low,Working,Sales staff,Semi-Urban,70635.6,683.53,Y,Y,1.0,747.84,1,Inactive,810,1209.45,4,Rural,1,112666.53,49444.92,1
C-17202,Gina Janes,M,41,1946.56,Low,Working,Accountants,Semi-Urban,50276.48,241.67,N,Y,1.0,754.21,0,Inactive,125,1946.56,2,Semi-Urban,1,70569.36,40221.18,1
C-40036,Sandee Winton,M,18,962.92,Low,Commercial associate,Sales staff,Semi-Urban,8609.27,66.47,N,Y,3.0,592.39,0,Unpossessed,601,962.92,3,Urban,1,12724.19,0.0,0
C-17768,Ozella Pfarr,F,48,2222.435,Low,Working,Laborers,Semi-Urban,35355.23,206.48,N,Y,1.0,739.82,0,Active,642,2223.25,2,Rural,1,44578.65,24748.66,1
C-31380,Mei Clyburn,M,18,1749.85,Low,Working,Laborers,Rural,147318.64,507.71,Y,N,2.0,734.51,1,Unpossessed,959,1749.85,1,Rural,1,208898.29,95757.12,1
C-36030,Julius Spicher,M,42,1982.61,Low,Working,Laborers,Semi-Urban,105621.26,446.33,N,N,2.0,622.87,0,Inactive,372,1982.61,3,Urban,1,134092.39,0.0,0
C-20391,Ned Chace,M,30,1555.39,Low,Working,Laborers,Semi-Urban,27170.62,304.16,Y,N,3.0,712.32,0,Unpossessed,671,1555.39,2,Rural,1,36119.48,17660.9,1
C-44875,Sol Burdette,M,28,1658.89,Low,Commercial associate,Laborers,Semi-Urban,40255.53,330.43,N,Y,2.0,719.0,0,Unpossessed,831,1658.89,1,Rural,0,65655.4,0.0,0
C-13796,Markita Piekarski,M,60,1696.11,High,Pensioner,Laborers,Semi-Urban,31665.17,154.53,N,Y,1.0,739.82,0,Active,747,1696.11,2,Urban,0,47932.92,20582.36,1
C-21632,Shelby Saylors,F,49,3346.85,Low,Working,Drivers,Semi-Urban,53469.54,465.57,Y,N,2.0,637.19,1,Unpossessed,962,3346.85,4,Semi-Urban,1,78600.43,0.0,0
C-1881,Sybil Bessey,M,63,1044.81,Low,State servant,Core staff,Semi-Urban,110535.31,367.9,N,N,2.0,676.69,0,Inactive,672,1044.81,2,Rural,1,137701.33,71847.95,1
C-46454,Dean Taube,M,18,1759.01,Low,State servant,Core staff,Semi-Urban,101130.53,277.41,N,Y,3.0,649.06,0,Active,935,1759.01,3,Rural,0,141562.28,0.0,0
C-45382,Kristen Kimberling,F,20,1654.24,Low,Commercial associate,Medicine staff,Rural,25822.77,135.65,Y,Y,3.0,683.55,0,Active,147,1654.24,2,Rural,1,39780.03,0.0,0
C-36412,Scottie Calderwood,M,24,2182.2,Low,Commercial associate,Laborers,Semi-Urban,83630.34,326.79,N,Y,2.0,660.25,0,Active,714,2182.2,3,Urban,1,130759.81,58541.24,1
C-26650,Kathi Hoopes,F,42,3378.66,Low,Working,Laborers,Semi-Urban,115113.54,662.55,N,Y,2.0,712.08,0,Active,927,3378.66,4,Rural,1,194449.74,80579.48,1
C-32146,Tandra Mcgranahan,F,62,1621.9,High,Pensioner,Laborers,Semi-Urban,27400.67,277.64,Y,Y,2.0,799.75,0,Unpossessed,584,1621.9,1,Semi-Urban,0,32523.84,21920.54,1
C-41385,Audry Rosol,M,44,2543.56,Low,Working,Laborers,Rural,47828.1,372.58,N,Y,4.0,705.44,0,Active,720,2543.56,4,Rural,1,70942.54,0.0,0
C-29660,Thea Garraway,M,18,2370.54,Low,Working,Laborers,Rural,81867.61,394.13,N,Y,4.0,663.94,0,Inactive,955,2370.54,4,Semi-Urban,1,143046.75,53213.95,1
C-36985,Katrina Kenley,M,52,1602.9,Low,Commercial associate,Sales staff,Semi-Urban,122679.27,411.95,Y,Y,2.0,727.0,0,Inactive,776,1602.9,2,Rural,1,231074.63,79741.53,1
C-17118,Yee Cree,M,33,3421.6,Low,Commercial associate,Sales staff,Rural,61943.18,322.47,N,Y,1.0,650.5,0,Active,849,3421.6,2,Semi-Urban,1,69583.0,40263.07,1
C-27635,Melonie Labrie,F,18,2886.13,Low,Commercial associate,Sales staff,Semi-Urban,63480.74,395.58,Y,Y,2.0,739.82,0,Unpossessed,962,2886.13,4,Semi-Urban,1,104255.51,50784.59,1
C-34029,Traci Fitzhugh,F,48,3530.55,Low,Working,Laborers,Semi-Urban,28342.75,125.33,Y,Y,3.0,675.96,1,Unpossessed,631,3530.55,3,Semi-Urban,1,45778.03,19839.92,1
C-37914,Ha Finnell,F,38,2670.35,Low,Working,Sales staff,Semi-Urban,97829.21,299.46,N,Y,2.0,753.86,0,Unpossessed,776,2670.35,2,Rural,1,183894.44,68480.45,1
C-41196,Felisa Saur,F,55,1651.77,Low,Working,Laborers,Semi-Urban,65336.39,395.76,Y,Y,1.0,733.64,1,Inactive,277,1651.77,1,Urban,1,109697.41,45735.47,1
C-1528,Annelle Conine,M,23,1036.0,Low,Working,Laborers,Semi-Urban,55147.09,258.24,N,Y,3.0,747.66,0,Inactive,180,1036.0,2,Rural,1,62355.89,38602.96,1
C-36668,Marquerite Denker,F,41,1858.17,Low,Working,Sales staff,Rural,21747.7,213.22,N,N,3.0,764.66,1,Inactive,202,1858.17,4,Urban,1,29331.56,15223.39,1
C-24869,Patrick Blanck,F,18,1216.99,Low,Commercial associate,Laborers,Semi-Urban,19090.98,124.76,N,Y,4.0,671.63,0,Active,971,1216.99,1,Semi-Urban,1,29728.28,13363.69,1
C-14642,Cecile Goodpaster,M,43,1552.16,Low,Working,Core staff,Semi-Urban,76590.56,341.5,Y,Y,3.0,699.57,0,Inactive,451,1552.16,2,Urban,1,121619.53,49783.86,1
C-17206,Luciana Abdalla,M,62,2717.18,Low,Working,Core staff,Semi-Urban,147434.89,377.62,Y,N,1.0,763.28,1,Active,791,2717.18,1,Rural,1,200830.37,117947.91,1
C-27008,Jonathon Hennessee,F,52,1800.51,Low,Working,Drivers,Semi-Urban,73804.43,409.99,Y,Y,1.0,708.94,0,Active,452,1800.51,1,Semi-Urban,1,124406.51,47972.88,1
C-27873,Lesley Krings,F,27,1375.43,Low,Working,Laborers,Semi-Urban,90716.14,439.89,N,Y,2.0,848.17,0,Active,149,1375.43,2,Urban,1,106796.57,68037.1,1
C-40718,Houston Parra,F,61,2235.28,Low,Working,Laborers,Semi-Urban,90256.0,494.18,N,N,2.0,597.46,1,Inactive,45,2235.28,3,Urban,1,160704.58,0.0,0
C-2601,Leeanne Leflore,F,63,1244.28,Low,Working,Accountants,Semi-Urban,38712.71,386.18,N,N,2.0,826.18,0,Unpossessed,106,1244.28,3,Urban,1,67073.51,30970.17,1
C-31296,Riley Bloomfield,M,65,2639.8,High,Pensioner,Laborers,Semi-Urban,62521.8,212.95,N,N,2.0,775.4,0,Unpossessed,975,2639.8,1,Urban,1,87872.36,50017.44,1
C-937,Evelyne Dundon,F,18,1284.17,Low,Working,Accountants,Rural,42028.74,204.48,N,Y,2.0,709.65,0,Inactive,881,1284.17,3,Rural,1,54262.14,29420.12,1
C-33373,Angla Lone,M,59,1736.57,Low,Working,Laborers,Semi-Urban,159581.8,439.87,Y,Y,2.0,702.15,0,Inactive,389,1736.57,2,Urban,1,194341.36,103728.17,1
C-19718,Cami Redner,M,54,2222.435,Low,Working,Laborers,Semi-Urban,24984.9,199.38,N,Y,3.0,734.19,0,Inactive,703,2223.25,1,Semi-Urban,1,46449.53,17489.43,1
C-41005,Bernadine Maine,F,54,1848.12,Low,Working,Sales staff,Rural,74406.86,653.45,N,Y,1.0,597.05,0,Active,955,1848.12,4,Semi-Urban,0,106420.27,0.0,0
C-13433,Narcisa Tann,M,54,2154.92,Low,Commercial associate,Sales staff,Semi-Urban,144424.2,673.88,Y,Y,2.0,678.31,0,Unpossessed,837,2154.92,1,Semi-Urban,1,236717.05,101096.94,1
C-1221,Augustus Wess,M,62,2222.435,Low,Working,Laborers,Semi-Urban,24524.76,140.96,N,N,1.0,617.32,1,Active,879,2223.25,1,Urban,1,31115.82,0.0,0
C-17426,Gina Jasinski,F,62,2671.73,Low,Working,Accountants,Semi-Urban,95870.78,469.47,N,Y,2.0,704.86,0,Inactive,308,2671.73,4,Semi-Urban,1,152985.61,62316.01,1
C-46388,Gay Huddle,M,52,1584.12,Low,Working,Accountants,Rural,69093.32,297.53,Y,Y,3.0,776.44,0,Unpossessed,895,1584.12,1,Rural,1,89399.38,0.0,0
C-20488,Alaina Trull,M,57,2222.435,Low,Working,Laborers,Semi-Urban,74914.11,205.89,Y,N,2.0,707.61,0,Active,149,2223.25,2,Urban,1,132711.32,48694.17,1
C-18371,Gay Earp,M,63,2222.435,Low,Working,Core staff,Rural,20441.24,93.29,N,N,1.0,792.3,0,Unpossessed,384,2223.25,4,Urban,1,38230.51,14308.87,1
C-34978,Lesia Tadlock,F,29,1639.29,Low,State servant,Medicine staff,Semi-Urban,39913.19,188.3,N,Y,2.0,739.93,1,Inactive,231,1639.29,2,Rural,1,54649.77,27939.23,1
C-26554,Damaris Mccarron,F,35,3208.43,Low,Working,Laborers,Semi-Urban,25187.14,133.34,N,Y,2.0,747.78,0,Inactive,353,3208.43,4,Urban,1,35999.5,16371.64,1
C-40064,Damaris Murdoch,F,18,1822.26,Low,Working,Cooking staff,Rural,36826.24,350.51,N,Y,3.0,756.03,0,Inactive,642,1822.26,2,Rural,1,44948.88,29460.99,1
C-42549,Adrianna Slaugh,M,51,3494.69,Low,Commercial associate,Laborers,Urban,68925.34,313.48,N,N,2.0,866.67,0,Inactive,34,3494.69,1,Semi-Urban,0,97793.42,62032.81,1
C-919,Sid Streicher,M,62,2222.435,Low,Working,Cooking staff,Semi-Urban,42794.33,212.71,N,Y,1.0,739.82,0,Active,255,2223.25,2,Semi-Urban,1,75611.56,27816.31,1
C-8821,Rufus Lonzo,F,30,2769.61,Low,Commercial associate,Sales staff,Semi-Urban,62066.38,320.68,N,Y,2.0,717.0,0,Inactive,599,2769.61,1,Rural,1,68831.27,43446.47,1
C-6284,Selina Minton,M,65,2456.44,High,Pensioner,Laborers,Rural,123580.23,415.75,N,Y,2.0,858.19,0,Unpossessed,685,2456.44,3,Urban,1,155741.21,86506.16,1
C-37429,Karlyn Boddie,F,44,1744.66,Low,Working,Waiters/barmen staff,Semi-Urban,33328.62,179.16,N,Y,1.0,819.24,0,Active,980,1744.66,3,Urban,1,38045.93,23330.03,1
C-24837,Dorotha Steger,M,62,2723.01,High,Pensioner,Laborers,Semi-Urban,174704.27,488.58,N,Y,2.0,685.37,1,Active,462,2723.01,3,Semi-Urban,1,219904.42,122292.99,1
C-11060,Shaina Deford,M,47,1623.67,Low,Working,Laborers,Semi-Urban,89559.71,389.77,N,Y,2.0,615.33,0,Active,956,1623.67,2,Semi-Urban,0,137886.87,0.0,0
C-34784,Giselle Vaughn,M,34,1673.19,Low,Working,Laborers,Semi-Urban,38538.37,199.47,Y,Y,2.0,691.77,0,Unpossessed,754,1673.19,4,Semi-Urban,1,56272.32,25049.94,1
C-43547,Estefana Oatis,M,20,2662.75,Low,Working,Core staff,Urban,122333.38,343.38,N,N,3.0,768.72,1,Active,353,2662.75,4,Urban,0,139201.71,0.0,0
C-6854,Lolita Allinder,F,18,1359.69,Low,Commercial associate,Cleaning staff,Semi-Urban,92977.95,309.11,N,N,2.0,721.67,1,Unpossessed,625,1359.69,4,Rural,1,149033.93,60435.67,1
C-12814,Granville Knutsen,F,22,2489.9,Low,Working,Low-skill Laborers,Semi-Urban,39179.74,397.44,N,Y,2.0,619.08,0,Unpossessed,927,2489.9,4,Rural,0,62377.87,0.0,0
C-38593,Leeanna Bernhardt,M,30,1010.62,Low,Working,Core staff,Semi-Urban,19898.63,105.81,N,N,4.0,708.87,0,Active,913,1010.62,4,Rural,1,26544.28,13929.04,1
C-19003,Lesia Seth,M,37,2502.21,Low,Working,Laborers,Semi-Urban,33787.77,328.67,N,Y,2.0,672.77,0,Unpossessed,909,2502.21,4,Semi-Urban,1,41334.92,21962.05,1
C-48908,Nolan Meadow,M,18,1586.4,Low,State servant,Laborers,Semi-Urban,64711.0,273.93,N,Y,2.0,759.57,1,Unpossessed,431,1586.4,4,Semi-Urban,1,86540.43,0.0,0
C-46790,Lorriane Biffle,M,48,1238.31,Low,Working,Drivers,Semi-Urban,18610.62,159.28,Y,N,3.0,658.47,0,Active,287,1238.31,4,Rural,1,25794.55,0.0,0
C-34241,Gerry Burson,M,18,1638.84,Low,Working,Sales staff,Semi-Urban,115366.4,369.84,Y,Y,2.0,777.62,0,Active,702,1638.84,2,Rural,1,164102.55,92293.12,1
C-17428,Jamey Devlin,M,63,1190.71,High,Pensioner,Laborers,Rural,73102.99,338.13,N,N,2.0,692.99,0,Active,894,1190.71,4,Semi-Urban,0,90139.53,51172.09,1
C-29225,Latoyia Wideman,M,65,2000.1,High,Pensioner,Laborers,Semi-Urban,153295.94,653.8,Y,N,4.0,669.54,0,Inactive,515,2000.1,4,Urban,0,218471.44,99642.36,1
C-6731,Andrea Turberville,F,18,2222.435,Low,Working,Laborers,Semi-Urban,131163.48,660.91,Y,Y,2.0,769.6,0,Unpossessed,896,2223.25,2,Rural,1,240780.27,91814.44,1
C-47582,Christiana Dickison,F,42,1893.22,Low,Working,Laborers,Rural,131454.65,426.71,N,Y,3.0,603.55,0,Unpossessed,538,1893.22,3,Rural,0,210966.45,0.0,0
C-34311,Silvana Needles,M,55,2473.64,Low,Commercial associate,Laborers,Rural,160156.27,737.91,Y,Y,2.0,792.16,0,Inactive,913,2473.64,4,Rural,1,186469.02,128125.02,1
C-6739,Nichelle Trudell,M,18,2804.05,Low,Working,Laborers,Semi-Urban,180195.67,494.12,N,Y,2.0,794.3,0,Inactive,139,2804.05,2,Rural,1,205564.43,126136.97,1
C-16497,Delcie Zerby,F,34,2032.14,Low,Working,Laborers,Semi-Urban,66920.31,350.21,Y,Y,2.0,667.27,0,Active,79,2032.14,2,Semi-Urban,1,78627.34,46844.22,1
C-41954,Rod Bruce,F,62,1395.61,High,Pensioner,Laborers,Semi-Urban,15521.72,149.21,N,Y,2.0,862.6,1,Active,243,1395.61,4,Rural,0,25953.18,12417.38,1
C-37450,Andrea Hooser,F,41,2975.37,Low,Working,Managers,Semi-Urban,43950.32,486.52,N,Y,2.0,698.28,0,Active,5,2975.37,1,Semi-Urban,1,82480.26,28567.71,1
C-38684,Brittaney Broderson,F,60,2328.2,High,Pensioner,Laborers,Semi-Urban,68605.89,206.03,N,N,1.0,770.25,0,Active,599,2328.2,1,Rural,1,86313.79,48024.12,1
C-2010,Luciano Zych,M,60,1372.55,Low,Working,Laborers,Semi-Urban,37808.76,220.56,N,Y,1.0,739.82,1,Inactive,98,1372.55,3,Urban,1,45821.67,24575.69,1
C-20806,Polly Eynon,M,59,3326.09,Low,Working,Core staff,Semi-Urban,147390.58,623.42,N,Y,4.0,788.82,0,Active,646,3326.09,4,Semi-Urban,1,243739.28,117912.46,1
C-25767,Jani Guilbert,M,58,1827.57,Low,Working,Laborers,Rural,77188.97,476.75,Y,Y,2.0,611.14,0,Inactive,271,1827.57,2,Urban,1,85793.62,0.0,0
C-43778,Torri Hakes,F,60,2127.15,High,Pensioner,Laborers,Semi-Urban,43931.7,305.72,N,Y,2.0,739.72,0,Active,538,2127.15,3,Rural,1,66872.81,0.0,0
C-10973,Elsa Valenzuela,M,26,2741.13,Low,Commercial associate,Laborers,Semi-Urban,130006.42,749.46,Y,Y,2.0,739.82,0,Active,834,2741.13,3,Urban,1,176575.24,104005.14,1
C-45583,Reyna Rounds,M,63,1159.14,Low,Commercial associate,Sales staff,Semi-Urban,15779.44,96.41,N,N,3.0,714.27,1,Active,980,1159.14,3,Urban,0,26103.45,0.0,0
C-273,Keva Bolles,F,55,1930.1,Low,Working,Managers,Semi-Urban,120864.65,383.09,N,Y,2.0,680.45,0,Inactive,212,1930.1,2,Urban,1,159452.1,84605.25,1
C-18231,Darius Kimbrell,M,45,2222.435,Low,Working,Laborers,Urban,39906.55,451.3,N,Y,3.0,676.87,0,Active,505,2223.25,1,Semi-Urban,1,63046.73,27934.58,1
C-45886,Princess Hafer,M,18,1986.25,Low,Working,Laborers,Semi-Urban,40848.69,182.91,N,N,1.0,642.81,0,Inactive,575,1986.25,4,Urban,1,65325.59,0.0,0
C-14687,Kraig Youmans,F,19,2222.435,Low,Working,Core staff,Semi-Urban,66014.8,320.36,N,Y,3.0,753.93,0,Unpossessed,752,2223.25,3,Semi-Urban,1,97507.55,49511.1,1
C-42616,Mason Primeaux,M,18,1043.99,Low,Working,Laborers,Semi-Urban,119093.32,335.49,N,Y,2.0,733.29,0,Inactive,861,1043.99,4,Rural,1,158403.55,0.0,0
C-37686,Carolann Slaugh,M,62,1399.76,High,Pensioner,Laborers,Rural,38165.72,195.12,N,Y,2.0,835.96,0,Active,395,1399.76,4,Rural,0,55521.4,28624.29,1
C-34786,Jennell Esser,F,58,1986.56,Low,Working,Laborers,Semi-Urban,124690.29,559.24,Y,Y,2.0,849.16,0,Unpossessed,466,1986.56,2,Rural,1,215712.66,99752.23,1
C-41541,Phung Carn,F,30,2341.3,Low,Working,Accountants,Semi-Urban,91413.99,389.71,N,Y,1.0,778.17,0,Unpossessed,137,2341.3,1,Semi-Urban,0,110051.5,0.0,0
C-39921,Joanna Guilliams,M,39,3138.56,Low,Working,Laborers,Semi-Urban,38524.09,266.34,N,N,2.0,694.3,0,Unpossessed,435,3138.56,2,Rural,1,65027.47,25040.66,1
C-39764,Bridget Burger,F,58,1390.91,Low,Working,Laborers,Semi-Urban,24530.39,134.32,N,Y,4.0,782.9,0,Inactive,91,1390.91,3,Urban,1,45564.16,18397.79,1
C-16658,Rocky Padua,F,52,2222.435,Low,Commercial associate,Core staff,Semi-Urban,97302.3,402.68,Y,Y,3.0,625.68,0,Active,87,2223.25,1,Semi-Urban,1,160020.67,0.0,0
C-44250,Mara Sharlow,M,43,2799.28,Low,Working,Cooking staff,Semi-Urban,99228.46,437.21,N,Y,1.0,678.19,0,Active,217,2799.28,2,Rural,1,129852.31,0.0,0
C-20496,Lavern Reilley,F,22,1890.6,Low,Working,Core staff,Semi-Urban,63262.27,302.92,N,Y,2.0,817.73,0,Active,605,1890.6,2,Semi-Urban,1,99496.52,44283.59,1
C-36602,Afton Rosol,F,18,2984.49,Low,Working,Waiters/barmen staff,Semi-Urban,113255.96,579.23,N,Y,2.0,716.98,0,Unpossessed,615,2984.49,4,Urban,1,187487.25,79279.17,1
C-4479,Colby Foushee,F,54,2222.435,Low,Working,Managers,Semi-Urban,149080.34,679.57,Y,Y,3.0,825.35,0,Unpossessed,648,2223.25,3,Semi-Urban,1,216470.74,119264.27,1
C-39320,Enola Sarmiento,M,62,3465.68,High,Pensioner,Laborers,Semi-Urban,130439.22,372.49,N,N,1.0,861.62,0,Active,545,3465.68,2,Rural,1,155810.76,91307.45,1
C-28716,Rasheeda Saylors,M,28,2477.12,Low,Working,High skill tech staff,Rural,113259.18,501.61,N,Y,2.0,712.14,0,Inactive,732,2477.12,1,Semi-Urban,1,161160.91,79281.43,1
C-7403,Beatriz Furrow,M,42,2279.71,Low,Working,Laborers,Semi-Urban,64129.65,190.95,N,Y,2.0,653.41,0,Unpossessed,139,2279.71,2,Rural,1,93107.61,41684.27,1
C-31192,Luisa Jilek,M,18,1711.39,Low,State servant,Core staff,Semi-Urban,33337.19,296.09,Y,N,2.0,645.77,0,Inactive,764,1711.39,1,Urban,0,55176.55,0.0,0
C-14270,Frederica Selvy,M,53,2222.435,Low,Working,Core staff,Rural,62143.94,457.45,N,Y,3.0,714.29,0,Active,236,2223.25,4,Rural,1,114151.8,43500.76,1
